order_date,customer_state,product_category_name,revenue,freight_total
2018-08-03,MG,automotivo,107.90,23.56
2018-01-20,RS,casa_conforto,159.99,33.57
2018-06-16,PR,construcao_ferramentas_construcao,450.00,20.95
2018-07-04,RS,utilidades_domesticas,265.00,108.32
2018-01-31,DF,utilidades_domesticas,59.90,15.18
2017-06-06,CE,telefonia,11.99,25.63
2017-06-30,RJ,perfumaria,178.50,15.00
2018-02-26,PR,cama_mesa_banho,168.80,38.92
2017-09-26,SP,beleza_saude,607.67,102.75
2018-04-07,RJ,eletrodomesticos,18.45,18.23
2018-05-18,SP,cama_mesa_banho,1212.47,213.00
2018-06-07,RJ,esporte_lazer,61.00,15.31
2018-05-04,PA,automotivo,159.00,21.16
2017-12-04,SP,instrumentos_musicais,199.00,10.21
2018-02-04,SP,utilidades_domesticas,1025.38,72.80
2018-01-09,SP,casa_conforto,49.90,12.69
2017-12-05,SP,papelaria,725.80,95.24
2018-01-24,ES,esporte_lazer,239.90,48.59
2017-07-31,PA,beleza_saude,89.99,25.91
2018-08-02,MG,utilidades_domesticas,45.00,18.42
2018-04-14,SP,cama_mesa_banho,273.80,60.01
2018-08-07,SP,ferramentas_jardim,96.96,32.34
2017-06-20,SP,informatica_acessorios,417.58,106.94
2017-06-16,MG,cool_stuff,99.99,17.95
2018-07-17,PR,relogios_presentes,269.89,35.09
2017-04-17,MG,perfumaria,23.90,14.52
2018-05-05,DF,esporte_lazer,39.90,19.32
2018-01-23,RJ,relogios_presentes,368.70,30.08
2018-07-03,SP,livros_tecnicos,162.98,22.19
2018-08-12,MG,moveis_decoracao,234.00,124.59
2017-10-21,SP,audio,19.90,7.78
2017-08-10,PE,cama_mesa_banho,366.40,27.84
2017-05-07,MG,moveis_decoracao,261.90,68.68
2017-11-30,SP,moveis_sala,178.99,25.77
2017-03-30,MG,brinquedos,49.90,14.52
2018-02-20,MS,construcao_ferramentas_construcao,561.90,18.68
2018-01-31,SP,pet_shop,318.80,22.83
2018-05-14,RJ,instrumentos_musicais,114.98,27.54
2018-07-22,SP,bebes,289.80,66.24
2017-11-02,SP,papelaria,99.00,27.24
2017-10-16,SP,perfumaria,170.97,26.16
2017-10-26,RJ,esporte_lazer,94.00,28.04
2017-12-15,RN,cama_mesa_banho,144.90,43.42
2018-04-25,RN,automotivo,45.90,52.48
2017-12-07,RS,ferramentas_jardim,283.00,86.87
2018-04-11,SC,eletroportateis,26.00,18.23
2017-07-24,MG,brinquedos,119.90,16.60
2017-06-25,SP,beleza_saude,279.98,21.65
2018-03-04,SP,,699.99,38.17
2017-03-18,SP,relogios_presentes,3999.90,17.01
2017-03-04,MG,moveis_decoracao,419.98,130.28
2017-02-09,SP,casa_construcao,186.90,16.52
2017-12-26,RJ,cool_stuff,99.99,17.95
2018-06-16,PE,esporte_lazer,22.50,40.43
2017-11-08,MG,fashion_bolsas_e_acessorios,69.00,14.23
2017-03-03,SC,consoles_games,343.40,16.57
2018-05-14,RS,perfumaria,118.00,37.52
2017-05-04,TO,beleza_saude,199.00,22.02
2018-01-23,RN,moveis_decoracao,99.73,38.25
2017-11-06,RS,cama_mesa_banho,115.99,18.06
2018-05-02,CE,moveis_escritorio,159.99,67.74
2017-08-25,RJ,cama_mesa_banho,195.00,0.00
2017-05-04,MG,utilidades_domesticas,104.80,30.09
2018-07-13,RS,fashion_bolsas_e_acessorios,69.00,18.58
2018-05-16,RJ,brinquedos,63.90,19.42
2017-06-27,PR,utilidades_domesticas,250.90,38.50
2018-05-17,RJ,portateis_casa_forno_e_cafe,858.90,28.55
2018-05-14,PR,esporte_lazer,370.00,22.37
2018-08-14,RJ,telefonia,287.95,36.02
2017-02-26,TO,moveis_decoracao,169.00,29.46
2018-08-22,SP,fashion_roupa_feminina,94.98,16.98
2017-09-30,GO,utilidades_domesticas,125.80,33.89
2018-04-18,SP,pet_shop,99.80,24.86
2018-05-01,SC,eletroportateis,69.00,16.45
2017-11-13,SP,moveis_decoracao,465.46,73.00
2018-04-20,SC,brinquedos,75.00,19.50
2017-07-24,SP,eletronicos,157.90,31.83
2017-10-08,SC,pet_shop,65.00,17.70
2017-04-03,SP,utilidades_domesticas,358.79,62.91
2018-04-17,GO,cama_mesa_banho,159.90,22.20
2017-12-09,PB,pet_shop,39.90,34.15
2017-02-15,RJ,telefonia_fixa,29.90,14.11
2018-07-06,SP,cool_stuff,296.79,61.15
2017-08-28,RJ,cool_stuff,610.00,65.01
2017-12-29,PR,casa_construcao,127.80,30.40
2017-11-24,RJ,informatica_acessorios,918.06,147.64
2017-07-17,AC,perfumaria,56.99,25.43
2018-03-13,PR,ferramentas_jardim,161.70,27.00
2017-09-14,PA,telefonia,34.90,25.63
2017-05-01,RJ,livros_interesse_geral,115.00,16.51
2017-05-13,RJ,eletronicos,42.00,16.60
2018-03-30,MG,fashion_bolsas_e_acessorios,24.90,15.20
2018-02-26,SC,beleza_saude,223.90,31.39
2018-01-01,SC,cool_stuff,166.99,27.49
2018-05-08,MG,pet_shop,329.60,27.23
2017-04-17,MT,informatica_acessorios,42.90,16.05
2017-04-21,PR,malas_acessorios,79.90,20.64
2018-03-22,SC,instrumentos_musicais,59.00,18.29
2017-03-30,SP,moveis_decoracao,125.80,33.74
2017-03-08,SP,relogios_presentes,129.00,11.51
2018-07-20,MG,perfumaria,49.99,18.45
2018-04-21,RJ,eletrodomesticos_2,209.90,45.05
2018-03-28,MG,esporte_lazer,92.79,26.07
2017-11-24,RS,perfumaria,70.98,28.25
2017-09-03,MG,pet_shop,32.64,17.60
2018-07-28,MG,beleza_saude,23.99,18.27
2017-03-30,RJ,esporte_lazer,89.90,16.88
2018-02-16,SP,brinquedos,59.90,13.44
2017-08-29,MG,moveis_escritorio,169.99,53.79
2018-02-24,MS,utilidades_domesticas,500.00,149.71
2018-03-06,PE,construcao_ferramentas_jardim,77.90,20.60
2017-12-06,PA,relogios_presentes,44.00,17.63
2017-10-04,MT,relogios_presentes,219.90,17.98
2017-06-02,MG,fashion_bolsas_e_acessorios,109.90,8.35
2018-08-18,ES,esporte_lazer,43.00,18.40
2017-08-14,PA,consoles_games,130.00,29.31
2017-10-20,RJ,moveis_decoracao,400.40,85.92
2018-08-15,PE,construcao_ferramentas_seguranca,396.18,84.15
2018-08-21,ES,pcs,730.00,53.48
2017-11-15,RS,malas_acessorios,99.90,15.46
2017-09-18,DF,fashion_bolsas_e_acessorios,27.30,15.10
2017-08-09,SP,consoles_games,1094.98,23.73
2017-03-31,MG,telefonia,17.99,14.52
2017-04-20,SC,moveis_decoracao,244.50,52.23
2018-04-15,SP,esporte_lazer,892.66,142.64
2017-06-25,ES,esporte_lazer,899.00,185.71
2018-08-10,SP,bebidas,65.49,9.15
2018-06-17,SP,perfumaria,111.80,39.78
2018-04-12,SP,automotivo,60.90,14.29
2017-03-07,RJ,cama_mesa_banho,288.79,56.94
2018-04-02,SP,informatica_acessorios,992.69,150.53
2017-10-22,MG,utilidades_domesticas,138.90,33.62
2017-11-10,MG,brinquedos,59.98,30.20
2018-05-06,SP,ferramentas_jardim,134.46,34.83
2017-11-25,SP,informatica_acessorios,1071.33,225.96
2018-05-07,MT,beleza_saude,64.99,22.95
2017-07-10,RJ,ferramentas_jardim,89.00,41.01
2017-08-02,SC,relogios_presentes,39.80,30.20
2018-04-11,RS,esporte_lazer,411.00,25.42
2017-09-28,RJ,bebes,267.49,91.35
2018-03-14,PR,telefonia,89.00,18.50
2017-08-08,RS,cama_mesa_banho,200.00,22.24
2017-10-23,SC,esporte_lazer,116.99,31.42
2018-01-09,SP,malas_acessorios,259.98,34.32
2018-06-20,PR,perfumaria,129.90,19.01
2017-04-28,SC,moveis_escritorio,179.92,52.26
2017-05-18,SC,artes,69.90,27.87
2018-02-07,SC,brinquedos,279.90,16.71
2018-07-31,SP,construcao_ferramentas_construcao,198.98,44.82
2018-01-01,DF,automotivo,199.90,21.89
2017-11-24,DF,informatica_acessorios,714.30,43.99
2017-12-12,SP,casa_construcao,399.00,62.94
2018-07-23,BA,moveis_decoracao,134.90,82.96
2017-12-03,SC,perfumaria,84.99,16.35
2017-11-21,RJ,bebes,50.00,15.11
2018-05-31,BA,eletronicos,15.00,22.06
2018-06-16,RJ,automotivo,58.90,35.76
2018-06-24,RS,informatica_acessorios,18.00,18.23
2017-08-15,RJ,,249.70,46.06
2018-08-03,BA,telefonia,340.00,25.96
2018-05-28,PB,moveis_decoracao,150.00,54.16
2017-11-16,RJ,automotivo,522.29,49.68
2017-08-31,BA,eletronicos,51.00,19.60
2017-02-12,SP,telefonia_fixa,34.99,10.96
2018-08-08,SP,eletrodomesticos_2,795.00,63.65
2017-12-10,CE,telefonia,189.90,18.61
2018-04-30,SC,relogios_presentes,99.90,0.00
2018-01-12,MG,esporte_lazer,998.90,100.20
2017-09-25,RJ,cool_stuff,42.90,7.94
2018-06-26,SP,sinalizacao_e_seguranca,462.00,179.46
2018-05-20,SP,cool_stuff,109.90,13.89
2018-05-27,PR,utilidades_domesticas,35.00,18.23
2018-07-25,MS,cama_mesa_banho,44.90,19.50
2018-05-11,RS,construcao_ferramentas_construcao,68.00,23.06
2017-07-12,SP,consoles_games,39.80,23.70
2017-07-25,RS,informatica_acessorios,34.99,15.10
2017-12-02,SE,automotivo,90.00,21.43
2017-05-29,PR,cama_mesa_banho,104.70,45.33
2018-01-03,SP,instrumentos_musicais,629.90,21.66
2017-02-03,MG,automotivo,379.00,29.99
2018-05-09,SP,utilidades_domesticas,715.28,139.73
2017-12-07,SP,ferramentas_jardim,672.93,183.12
2018-04-28,GO,brinquedos,35.90,10.66
2018-01-30,SC,esporte_lazer,328.00,36.53
2017-04-13,MA,moveis_decoracao,50.90,26.62
2018-07-25,SP,ferramentas_jardim,671.60,118.92
2018-04-09,RJ,beleza_saude,532.54,53.63
2017-12-20,BA,automotivo,203.02,47.74
2017-09-06,PR,automotivo,59.90,17.67
2018-01-22,MG,esporte_lazer,235.70,63.59
2018-05-27,MA,ferramentas_jardim,99.80,59.30
2017-04-13,SP,relogios_presentes,793.42,16.16
2017-02-12,RJ,pet_shop,79.50,15.77
2017-08-06,RJ,automotivo,143.80,23.33
2017-07-13,SP,eletroportateis,99.00,38.44
2018-07-02,CE,construcao_ferramentas_construcao,118.00,36.28
2018-06-25,RJ,audio,29.80,30.46
2017-12-15,PR,relogios_presentes,170.00,15.94
2018-03-14,RS,moveis_decoracao,205.90,80.62
2018-08-08,SP,industria_comercio_e_negocios,120.00,54.90
2018-07-04,MG,fashion_bolsas_e_acessorios,96.80,14.98
2018-02-17,SP,pet_shop,194.70,45.95
2017-11-24,PE,esporte_lazer,79.99,28.96
2017-02-01,RS,market_place,62.90,16.14
2017-12-05,RJ,perfumaria,590.80,36.46
2018-04-19,SP,alimentos,56.97,12.80
2017-11-24,SE,relogios_presentes,649.00,26.86
2018-05-28,MG,cool_stuff,146.65,18.91
2017-01-29,SP,esporte_lazer,169.80,36.00
2017-10-31,MT,pcs,1340.00,51.79
2017-12-20,SC,ferramentas_jardim,118.00,35.32
2018-01-06,SP,moveis_cozinha_area_de_servico_jantar_e_jardim,379.00,71.53
2017-06-03,RN,moveis_decoracao,198.00,22.19
2018-03-18,SC,cama_mesa_banho,79.99,19.53
2018-07-15,SP,casa_construcao,119.85,15.15
2017-02-17,MG,cine_foto,59.00,36.24
2017-11-17,RJ,artigos_de_natal,25.40,30.22
2017-05-20,SC,papelaria,29.00,15.10
2017-11-25,MG,cama_mesa_banho,770.46,219.35
2018-08-22,DF,informatica_acessorios,44.99,15.42
2018-03-29,GO,relogios_presentes,115.00,18.69
2017-09-30,SP,informatica_acessorios,235.88,69.61
2018-07-17,SP,moveis_decoracao,269.99,121.05
2018-06-02,RJ,beleza_saude,195.27,63.37
2017-11-30,PA,beleza_saude,84.99,25.04
2018-07-02,SC,esporte_lazer,45.00,23.12
2018-07-31,RS,eletronicos,154.00,37.28
2016-10-09,RJ,moveis_decoracao,39.99,15.63
2017-09-02,GO,pcs,1700.00,70.72
2017-05-09,BA,automotivo,61.90,18.00
2017-12-07,PR,ferramentas_jardim,89.99,50.50
2017-09-27,PR,ferramentas_jardim,359.40,106.02
2018-06-16,RS,utilidades_domesticas,219.80,43.72
2017-02-04,PR,malas_acessorios,54.90,16.08
2018-01-03,PR,relogios_presentes,108.00,15.52
2017-03-04,SP,perfumaria,514.98,24.82
2017-08-12,PR,relogios_presentes,49.00,14.10
2017-09-07,DF,telefonia,39.90,15.10
2017-05-22,PE,beleza_saude,953.99,58.73
2018-05-02,MT,construcao_ferramentas_seguranca,376.18,53.13
2017-12-17,RS,ferramentas_jardim,658.00,42.34
2017-10-07,MG,relogios_presentes,19.90,16.11
2018-07-16,PE,relogios_presentes,114.00,74.62
2017-12-06,RS,consoles_games,460.90,32.73
2018-06-12,BA,ferramentas_jardim,268.99,126.97
2017-10-08,SP,relogios_presentes,1686.99,43.57
2018-08-04,DF,eletroportateis,359.90,25.28
2018-06-26,MG,telefonia,25.00,15.28
2017-05-25,RJ,moveis_decoracao,119.99,20.33
2018-01-08,MS,utilidades_domesticas,39.00,15.10
2018-07-25,PR,informatica_acessorios,89.99,23.43
2017-07-25,BA,relogios_presentes,44.00,15.79
2017-11-27,PB,papelaria,79.00,38.10
2017-05-26,ES,bebes,98.90,16.45
2017-10-19,RO,bebes,169.00,38.73
2017-06-12,RS,bebes,59.90,16.18
2018-06-13,MG,bebes,679.89,227.28
2018-07-18,RJ,moveis_sala,189.98,35.34
2017-06-20,MG,informatica_acessorios,31.90,12.48
2018-06-12,RS,beleza_saude,99.00,18.79
2017-11-19,RJ,automotivo,173.31,35.71
2017-12-22,RJ,agro_industria_e_comercio,2199.00,116.83
2017-06-18,RS,cama_mesa_banho,134.90,21.43
2017-11-24,ES,utilidades_domesticas,33.60,29.39
2017-10-22,RJ,construcao_ferramentas_construcao,74.69,11.98
2017-08-08,SP,ferramentas_jardim,119.80,26.88
2018-06-17,PR,automotivo,99.00,44.49
2018-07-23,RS,brinquedos,45.20,19.51
2018-02-05,AL,automotivo,899.00,41.65
2017-06-25,SC,brinquedos,113.90,18.05
2017-10-01,RJ,telefonia,70.90,14.25
2017-12-06,PE,esporte_lazer,297.80,72.80
2017-11-23,AP,utilidades_domesticas,177.99,57.14
2017-08-30,RJ,esporte_lazer,133.00,16.69
2017-05-10,RS,pet_shop,1878.33,102.38
2018-04-04,SP,malas_acessorios,49.99,8.88
2018-04-10,PR,moveis_decoracao,91.00,23.22
2018-05-04,SP,ferramentas_jardim,283.19,37.58
2018-01-29,MT,beleza_saude,135.79,56.99
2018-01-30,SP,informatica_acessorios,1904.37,256.39
2017-04-21,SC,beleza_saude,25.00,14.52
2017-05-24,CE,ferramentas_jardim,37.55,25.63
2017-07-18,SC,brinquedos,49.90,15.10
2018-07-03,MG,eletronicos,37.80,37.29
2017-08-16,SP,fashion_bolsas_e_acessorios,28.90,14.10
2018-02-19,SC,cama_mesa_banho,138.00,15.47
2017-04-25,RS,eletronicos,30.00,16.05
2018-02-11,MG,cama_mesa_banho,39.00,16.11
2018-05-08,RS,climatizacao,370.00,109.66
2018-05-13,PR,climatizacao,190.00,30.82
2017-08-08,MG,cama_mesa_banho,619.70,94.37
2018-06-27,RS,cama_mesa_banho,779.89,54.75
2018-01-09,SP,bebes,69.90,16.25
2018-08-13,PE,telefonia,321.39,58.33
2018-05-03,SC,utilidades_domesticas,55.00,22.97
2017-06-28,PB,automotivo,90.00,30.04
2017-08-07,SP,relogios_presentes,153.00,23.48
2018-07-15,RJ,bebes,169.90,39.46
2018-01-17,RS,brinquedos,25.90,15.10
2018-08-18,MG,eletroportateis,53.44,22.30
2017-10-09,RJ,perfumaria,75.90,14.28
2017-09-06,RJ,beleza_saude,117.99,121.99
2017-09-04,RJ,pet_shop,394.98,66.44
2018-01-14,ES,ferramentas_jardim,49.90,17.60
2018-04-19,MG,ferramentas_jardim,161.70,10.24
2018-06-29,GO,relogios_presentes,595.80,44.20
2018-08-15,AL,informatica_acessorios,389.00,21.91
2018-06-13,RN,relogios_presentes,199.00,52.11
2017-03-01,SP,,62.00,27.01
2017-06-01,MT,malas_acessorios,259.99,19.39
2017-09-13,SC,informatica_acessorios,39.90,16.79
2018-04-26,GO,moveis_decoracao,35.00,11.42
2018-07-30,SC,bebes,48.90,19.53
2018-07-21,DF,cama_mesa_banho,23.98,36.46
2017-11-09,SP,papelaria,79.00,13.57
2017-04-09,RS,telefonia,21.99,16.05
2017-12-05,RJ,moveis_escritorio,649.90,262.97
2018-06-21,SC,eletrodomesticos,125.25,18.98
2018-06-08,PR,beleza_saude,119.50,15.72
2018-03-13,RJ,utilidades_domesticas,180.00,57.52
2017-09-12,SP,alimentos,42.98,18.54
2018-06-28,SC,fashion_bolsas_e_acessorios,43.80,18.41
2017-05-17,BA,audio,98.00,19.93
2017-03-30,AM,perfumaria,49.90,31.05
2017-08-04,BA,brinquedos,144.90,27.55
2017-09-10,BA,fashion_roupa_masculina,209.70,47.79
2018-06-05,BA,perfumaria,189.90,39.38
2018-04-13,SP,bebes,676.49,93.03
2018-04-22,DF,perfumaria,44.99,15.23
2018-04-22,SP,eletronicos,24.99,7.39
2017-09-30,MG,cama_mesa_banho,61.80,16.19
2017-08-07,CE,ferramentas_jardim,59.70,21.22
2017-06-08,PR,cama_mesa_banho,119.90,21.33
2017-05-20,RJ,eletronicos,13.90,16.79
2018-03-28,SC,moveis_decoracao,99.90,26.78
2018-05-31,ES,utilidades_domesticas,23.90,19.04
2018-04-26,RJ,ferramentas_jardim,186.26,54.79
2017-09-21,SC,esporte_lazer,857.99,69.97
2017-12-05,SP,cool_stuff,1382.16,128.24
2018-08-15,RJ,cool_stuff,474.99,101.63
2017-03-22,SP,automotivo,481.80,39.97
2018-08-03,DF,automotivo,50.00,15.45
2018-01-21,SP,moveis_sala,279.80,47.56
2018-01-04,RJ,eletronicos,51.70,47.68
2018-07-22,RS,eletronicos,24.90,18.27
2018-04-01,ES,esporte_lazer,53.80,35.29
2017-08-21,SP,livros_importados,61.00,9.34
2018-02-22,MG,ferramentas_jardim,36.70,12.48
2017-05-28,BA,cama_mesa_banho,89.90,17.07
2017-12-30,MG,ferramentas_jardim,539.98,73.90
2018-07-23,SP,construcao_ferramentas_jardim,417.84,82.48
2018-06-23,MG,informatica_acessorios,90.31,33.17
2017-02-14,RJ,beleza_saude,599.00,38.12
2018-05-05,MG,utilidades_domesticas,79.00,18.90
2017-10-17,RS,relogios_presentes,239.80,41.27
2018-04-23,PB,beleza_saude,89.70,57.18
2018-05-03,SP,artes,14.90,12.79
2017-05-07,MS,,39.00,15.10
2018-01-22,RS,beleza_saude,142.80,33.44
2018-05-04,SP,eletroportateis,42.84,27.22
2018-02-02,GO,construcao_ferramentas_jardim,33.00,16.11
2018-04-01,PR,automotivo,289.70,55.61
2018-05-08,CE,moveis_decoracao,69.90,0.00
2017-12-29,RJ,perfumaria,56.99,14.15
2018-02-23,MG,fashion_bolsas_e_acessorios,49.99,15.10
2018-04-26,SC,cama_mesa_banho,55.00,18.27
2017-09-04,CE,bebes,169.00,26.46
2018-02-25,BA,,399.90,75.52
2017-12-04,SP,papelaria,79.00,13.57
2017-11-25,RS,informatica_acessorios,49.90,17.60
2018-07-05,GO,informatica_acessorios,298.00,20.19
2017-05-15,SP,alimentos,119.00,13.17
2018-03-25,MG,ferramentas_jardim,53.90,21.35
2017-10-31,PR,perfumaria,136.26,18.20
2018-03-20,GO,perfumaria,97.99,13.95
2018-07-10,RJ,telefonia,18.49,15.23
2017-11-03,SP,livros_importados,170.00,18.92
2018-08-20,SC,beleza_saude,69.90,23.29
2018-04-23,MA,utilidades_domesticas,299.99,43.41
2018-06-12,SP,esporte_lazer,607.90,90.62
2017-02-27,PI,fashion_bolsas_e_acessorios,69.00,24.97
2018-02-17,RS,informatica_acessorios,498.00,91.99
2018-02-22,SP,alimentos_bebidas,53.40,17.62
2018-01-22,RJ,malas_acessorios,348.89,78.24
2018-02-05,GO,cama_mesa_banho,379.68,84.51
2018-06-30,BA,esporte_lazer,42.39,29.53
2017-08-27,SC,ferramentas_jardim,179.70,53.01
2017-12-03,RJ,moveis_decoracao,215.79,68.03
2017-05-12,RJ,brinquedos,94.90,14.41
2018-05-14,SP,alimentos,27.90,7.87
2017-12-08,PR,relogios_presentes,733.00,34.64
2018-06-29,BA,moveis_decoracao,274.90,78.64
2017-09-12,MG,perfumaria,141.98,29.49
2018-03-16,GO,bebes,1042.00,102.85
2018-08-06,SP,industria_comercio_e_negocios,229.80,23.43
2017-11-14,SP,beleza_saude,819.68,69.46
2018-07-26,AL,climatizacao,540.00,103.89
2017-08-01,SP,eletronicos,24.80,27.58
2017-12-20,MG,informatica_acessorios,89.90,14.38
2018-01-10,MG,bebes,48.90,16.11
2018-08-18,SP,construcao_ferramentas_construcao,510.87,68.04
2017-10-16,RS,cama_mesa_banho,510.00,50.57
2018-04-02,PA,eletronicos,129.90,45.46
2018-06-20,ES,eletronicos,89.90,23.39
2017-12-25,DF,esporte_lazer,49.90,17.63
2017-10-13,PR,beleza_saude,459.08,18.97
2018-03-25,RS,informatica_acessorios,23.99,15.23
2017-12-01,RS,informatica_acessorios,75.86,32.70
2018-01-18,PR,papelaria,283.80,69.60
2017-02-24,RS,malas_acessorios,99.99,43.11
2017-09-24,ES,fashion_bolsas_e_acessorios,79.00,17.83
2017-05-10,MT,cama_mesa_banho,220.00,17.98
2017-09-22,SP,informatica_acessorios,452.88,45.03
2017-11-25,BA,consoles_games,124.50,33.93
2017-04-02,DF,brinquedos,364.70,48.45
2017-02-06,MG,telefonia,142.99,18.43
2017-07-11,RJ,relogios_presentes,438.90,30.57
2018-08-05,RS,cama_mesa_banho,168.78,122.34
2018-07-30,RS,beleza_saude,89.90,23.43
2018-08-05,RS,ferramentas_jardim,99.81,34.04
2018-02-06,RS,beleza_saude,42.00,15.10
2017-11-26,GO,informatica_acessorios,143.99,30.55
2018-03-12,RJ,papelaria,57.00,38.64
2017-10-03,PI,automotivo,138.90,57.31
2017-10-31,RJ,esporte_lazer,739.80,47.26
2017-12-06,SP,moveis_decoracao,246.90,77.44
2017-08-30,MA,fashion_esporte,205.90,108.47
2017-11-20,RJ,moveis_escritorio,369.98,136.04
2018-05-10,SC,eletronicos,18.90,18.23
2017-05-04,RN,ferramentas_jardim,799.00,30.08
2017-05-11,SP,relogios_presentes,49.00,7.78
2017-11-28,SP,fashion_roupa_masculina,29.99,7.78
2018-08-01,MG,telefonia,738.99,41.37
2017-04-16,MG,beleza_saude,339.99,17.59
2018-05-13,CE,telefonia,29.99,13.33
2018-06-16,SC,cool_stuff,209.99,36.82
2017-09-21,SC,relogios_presentes,212.00,16.23
2018-08-09,MG,relogios_presentes,249.90,19.85
2017-09-10,MG,relogios_presentes,29.99,26.89
2018-03-01,RJ,,35.90,17.60
2017-11-24,RS,telefonia,188.43,119.80
2017-12-21,SP,bebidas,57.49,9.94
2018-04-27,SP,perfumaria,623.50,78.35
2017-09-12,PR,moveis_escritorio,229.99,62.35
2018-04-10,PA,eletronicos,776.00,42.12
2017-02-10,SC,market_place,76.90,18.82
2018-06-17,SP,beleza_saude,768.66,145.69
2017-12-22,SP,beleza_saude,355.54,72.70
2017-07-12,SC,esporte_lazer,69.90,20.98
2018-07-15,PI,beleza_saude,1099.00,69.71
2017-07-10,RJ,moveis_decoracao,34.99,14.10
2018-03-22,MG,esporte_lazer,388.98,105.11
2017-10-18,MA,telefonia,484.80,70.28
2017-06-05,DF,brinquedos,109.90,25.32
2017-02-04,PI,beleza_saude,760.00,193.84
2018-08-11,MG,pet_shop,1392.84,210.44
2018-04-23,RS,ferramentas_jardim,194.99,23.94
2018-05-02,SC,fashion_underwear_e_moda_praia,7.80,36.46
2017-02-04,ES,utilidades_domesticas,59.90,18.70
2017-11-12,RJ,beleza_saude,124.48,29.49
2018-03-22,RS,moveis_decoracao,69.90,20.06
2017-12-29,MG,papelaria,213.80,30.45
2017-05-30,RJ,bebes,79.90,17.00
2018-02-24,SC,moveis_decoracao,156.00,32.62
2018-03-05,CE,informatica_acessorios,30.21,25.63
2018-06-14,ES,pet_shop,237.97,60.63
2017-08-12,PR,automotivo,159.99,15.87
2017-12-30,GO,beleza_saude,39.90,4.45
2018-04-21,SP,moveis_escritorio,336.84,52.51
2018-05-21,SP,livros_tecnicos,370.88,34.61
2017-03-30,SP,moveis_escritorio,354.95,46.67
2017-08-31,RJ,relogios_presentes,179.90,16.01
2017-12-07,MA,brinquedos,94.99,21.46
2018-01-09,MT,cama_mesa_banho,105.90,18.31
2017-07-10,PE,informatica_acessorios,79.90,27.10
2017-04-29,SP,moveis_decoracao,127.48,26.07
2017-08-13,ES,utilidades_domesticas,91.28,25.92
2018-05-08,PR,informatica_acessorios,144.90,14.13
2018-02-08,DF,perfumaria,37.90,15.11
2018-08-04,DF,moveis_decoracao,199.90,27.70
2017-11-06,CE,cama_mesa_banho,46.90,35.67
2018-03-20,MT,audio,467.00,24.98
2017-05-06,RJ,,209.90,17.72
2018-07-23,ES,moveis_sala,74.99,30.33
2018-02-04,GO,consoles_games,119.90,15.59
2017-12-20,PE,telefonia,29.99,17.63
2017-05-29,CE,fashion_bolsas_e_acessorios,74.99,28.92
2017-10-12,MT,construcao_ferramentas_iluminacao,250.00,69.90
2018-03-15,MT,brinquedos,49.99,22.85
2017-04-12,DF,utilidades_domesticas,31.00,8.72
2017-06-06,PA,brinquedos,42.99,25.63
2018-03-04,PB,eletronicos,12.90,34.15
2018-04-30,PE,bebes,136.99,43.02
2017-11-29,MG,pet_shop,724.00,19.82
2017-11-30,SC,informatica_acessorios,109.90,15.52
2017-12-18,RJ,relogios_presentes,660.90,109.34
2017-10-15,SP,beleza_saude,1069.59,85.77
2017-08-05,RS,esporte_lazer,267.90,34.89
2018-07-03,SP,portateis_casa_forno_e_cafe,954.00,58.90
2018-02-07,SP,beleza_saude,1732.58,131.72
2018-01-25,MG,brinquedos,99.00,25.73
2018-03-04,SP,moveis_decoracao,1083.74,187.16
2018-05-29,RJ,livros_tecnicos,29.90,15.23
2017-11-25,RS,cool_stuff,259.60,21.31
2018-01-16,MG,moveis_decoracao,638.80,128.85
2017-07-28,SP,telefonia,199.00,17.83
2017-12-29,RN,telefonia,39.90,21.15
2017-11-02,SP,telefonia,303.10,30.56
2017-08-29,MG,brinquedos,499.00,18.25
2017-11-20,MG,construcao_ferramentas_construcao,67.80,30.20
2018-05-03,RJ,ferramentas_jardim,161.89,40.67
2017-09-11,MG,ferramentas_jardim,59.90,17.67
2018-08-13,SP,telefonia_fixa,69.90,16.68
2018-02-04,MG,eletrodomesticos,127.70,63.04
2017-08-25,SP,esporte_lazer,263.80,42.70
2017-10-25,SP,bebes,229.90,31.59
2017-11-15,RJ,telefonia,339.98,30.87
2017-11-27,PR,sinalizacao_e_seguranca,37.79,14.10
2018-06-07,PI,relogios_presentes,218.98,9.59
2017-10-29,SP,fashion_bolsas_e_acessorios,122.98,23.34
2017-12-03,MG,cool_stuff,319.89,30.82
2018-03-13,MS,telefonia,21.99,15.23
2018-02-05,PR,pet_shop,105.00,22.60
2018-02-26,SP,eletroportateis,48.90,17.60
2018-01-30,SP,livros_tecnicos,16.90,7.78
2018-07-17,BA,malas_acessorios,129.90,63.16
2017-05-13,MG,eletronicos,12.90,16.79
2017-11-06,RN,pet_shop,849.00,39.74
2017-12-27,AL,eletronicos,12.30,21.15
2018-04-18,RS,cama_mesa_banho,223.70,60.61
2018-07-21,ES,beleza_saude,121.20,61.25
2018-03-21,TO,automotivo,124.70,38.92
